parameter,value,interpreted_value
lr_log,-2.2955705581577543,0.0051
l1_l2_log,-4.067864110082802,0.000086
dropout_rate,0.6274522262719234,0.6275
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,243.0,243
hidden_size_2,256.0,256
hidden_size_3,256.0,256
hidden_size_4,6.0,6
use_batch_norm_num,1.0,TRUE
