feature,importance
hour_cos,0.41890248603489005
CLEAR,0.043882335625223444
F8,0.01727152939857161
hour_sin,0.013078491978384768
F5,0.009477701381441994
F6,0.00883113606257487
F4,0.007422359595449938
IR.LIGHT,0.0070631566405237045
F1,0.00396349797094131
F3,0.0035342066345661616
F7,0.003294153928103394
F2,0.0006833617191277878
