feature,importance
hour_cos,0.27587006312496515
norm_F5,0.1442377520808894
norm_F4,0.056142114965644474
norm_IR.LIGHT,0.050363108206245455
norm_F6,0.04320429026311379
hour_sin,0.042679179934081844
norm_CLEAR,0.02919389978213512
norm_F7,0.021671973632757968
norm_F3,0.020445785151667544
norm_F8,0.01753254008155976
norm_F1,0.011912742304899174
norm_F2,0.011675325400815617
