parameter,value,interpreted_value
lr_log,-0.9702693996593004,0.1071
l1_l2_log,-5.0,0.000010
dropout_rate,0.5090594863553257,0.5091
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,93.0,93
hidden_size_2,256.0,256
hidden_size_3,209.0,209
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
