parameter,value,interpreted_value
lr_log,-1.8471453827586548,0.0142
l1_l2_log,-5.0,0.000010
dropout_rate,0.3792656726649014,0.3793
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,238.0,238
hidden_size_2,128.0,128
hidden_size_3,23.0,23
hidden_size_4,201.0,201
use_batch_norm_num,0.0,FALSE
