feature,importance
MC,-0.004310435459113933
hour_sin,-0.03971207692900749
LC,-0.0399363597496443
hour_cos,-0.11602080223161408
SC,-0.13638147704255063
PHO,-0.202152414194299
RH,-0.21488572089404737
MEDI,-0.2763514792152905
