parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-4.484159861087243,0.000033
dropout_rate,0.46985851102602444,0.4699
batch_size_idx,0.0,16
optimizer_idx,1.0,sgd
hidden_size_1,129.0,129
hidden_size_2,163.0,163
hidden_size_3,108.0,108
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
