feature,importance
hour_cos,0.040025696888442076
norm_630,0.0285682364113737
norm_480,0.023339478241439077
hour_sin,0.023224959499469344
norm_515,0.019686051058600107
norm_555,0.010854142226691307
norm_680,0.0029607284509245435
Intensity,0.0005111446287917598
norm_415,-0.003050108932461826
norm_445,-0.00889335791296575
norm_750,-0.009407295681805428
norm_590,-0.06526451036254954
