parameter,value,interpreted_value
lr_log,-2.9938058758479063,0.0010
l1_l2_log,-1.0,0.100000
dropout_rate,0.31412152377413805,0.3141
batch_size_idx,0.0,16
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,254.0,254
hidden_size_3,40.0,40
hidden_size_4,94.0,94
use_batch_norm_num,1.0,TRUE
