parameter,value,interpreted_value
lr_log,-3.057411233068218,0.0009
l1_l2_log,-1.0,0.100000
dropout_rate,0.09883281650632912,0.0988
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,51.0,51
hidden_size_2,137.0,137
hidden_size_3,0.0,0
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
