parameter,value,interpreted_value
lr_log,-1.300227082534319,0.0501
l1_l2_log,-3.646073545459579,0.000226
dropout_rate,0.3118086056759826,0.3118
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,218.0,218
hidden_size_2,256.0,256
hidden_size_3,256.0,256
hidden_size_4,228.0,228
use_batch_norm_num,1.0,TRUE
