parameter,value,interpreted_value
lr_log,-0.3,0.5012
l1_l2_log,-4.508252100685867,0.000031
dropout_rate,0.6473583217389082,0.6474
batch_size_idx,2.0,64
optimizer_idx,3.0,adagrad
hidden_size_1,21.0,21
hidden_size_2,0.0,0
hidden_size_3,251.0,251
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
