parameter,value,interpreted_value
lr_log,-2.1313447314524705,0.0074
l1_l2_log,-5.0,0.000010
dropout_rate,0.5660692815499314,0.5661
batch_size_idx,3.0,128
optimizer_idx,2.0,rmsprop
hidden_size_1,62.0,62
hidden_size_2,227.0,227
hidden_size_3,143.0,143
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
