parameter,value,interpreted_value
lr_log,-2.9690931550411195,0.0011
l1_l2_log,-4.807524177957644,0.000016
dropout_rate,0.34772821710206825,0.3477
batch_size_idx,0.0,16
optimizer_idx,2.0,rmsprop
hidden_size_1,223.0,223
hidden_size_2,0.0,0
hidden_size_3,164.0,164
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
