feature,importance
hour_cos,0.3207520204325316
hour_sin,0.023936305086464865
X515,0.008339902908592989
X415,0.007966474420148492
X750,0.0072334481280168506
X590,0.005359390343415926
X680,0.0026439659027518068
X630,0.001675817969747695
X445,0.0006477370694623064
X480,7.606876616465345e-05
X555,-0.0001982398148532664
