feature,importance
PC1,0.13154825295400377
hour_cos,0.1305985459340093
PC4,0.10369094873887215
PC3,0.03364544578602099
PC2,0.030983038970259558
PC5,0.020114425865224717
hour_sin,0.009559308281353132
