parameter,value,interpreted_value
lr_log,-2.799158759246932,0.0016
l1_l2_log,-4.063309331555093,0.000086
dropout_rate,0.0,0.0000
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,248.0,248
hidden_size_2,243.0,243
hidden_size_3,91.0,91
hidden_size_4,100.0,100
use_batch_norm_num,1.0,TRUE
