feature,importance
hour_cos,0.371147767334609
Intensity,0.0444798390770762
norm_515,0.013968614422787148
norm_415,0.003467622672189622
hour_sin,0.0028788802680180434
norm_680,0.0002330438683179429
norm_590,-0.0001909908394485127
norm_445,-0.0003907427265781675
norm_480,-0.0005817335660267542
norm_630,-0.000846317205996742
norm_750,-0.0030873932028287663
norm_555,-0.005437106190906649
