parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-4.373212823702218,0.000042
dropout_rate,0.0,0.0000
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,107.0,107
hidden_size_2,33.0,33
hidden_size_3,253.0,253
hidden_size_4,114.0,114
use_batch_norm_num,1.0,TRUE
