parameter,value,interpreted_value
lr_log,-3.0173758035876896,0.0010
l1_l2_log,-2.518039430338647,0.003034
dropout_rate,0.027643680161295286,0.0276
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,162.0,162
hidden_size_2,96.0,96
hidden_size_3,21.0,21
hidden_size_4,212.0,212
use_batch_norm_num,1.0,TRUE
