parameter,value,interpreted_value
lr_log,-2.201122861723805,0.0063
l1_l2_log,-5.0,0.000010
dropout_rate,0.5593241239441912,0.5593
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,128.0,128
hidden_size_2,108.0,108
hidden_size_3,256.0,256
hidden_size_4,81.0,81
use_batch_norm_num,1.0,TRUE
