parameter,value,interpreted_value
lr_log,-3.1464760337042543,0.0007
l1_l2_log,-4.750321595891205,0.000018
dropout_rate,0.016597473354615058,0.0166
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,173.0,173
hidden_size_2,44.0,44
hidden_size_3,172.0,172
hidden_size_4,120.0,120
use_batch_norm_num,1.0,TRUE
