feature,importance
Intensity,0.16601666307548654
norm_555,0.061775479422538214
norm_590,0.02434101845866547
norm_750,0.020861164978812
norm_415,0.019729943259355027
norm_515,0.014813617754794173
norm_480,0.01152409681821435
norm_445,0.003964662788192112
norm_630,-0.0019033254327372278
norm_680,-0.003763556704733199
