parameter,value,interpreted_value
lr_log,-2.5819267876867578,0.0026
l1_l2_log,-4.2763934450939285,0.000053
dropout_rate,0.7,0.7000
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,234.0,234
hidden_size_2,176.0,176
hidden_size_3,109.0,109
hidden_size_4,75.0,75
use_batch_norm_num,1.0,TRUE
