feature,importance
Intensity,0.07392907801418451
hour_cos,0.04992434988179676
hour_sin,0.04215602836879432
norm_IR.LIGHT,0.012004728132387843
norm_F8,0.0027754137115839628
norm_CLEAR,0.001810874704491705
norm_F1,0.0013333333333333715
norm_F7,0.0011016548463357312
norm_F5,0.0004397163120567482
norm_F3,-0.00010874704491725673
norm_F4,-0.00011820330969262531
norm_F6,-0.0004964539007091447
norm_F2,-0.0009267139479905243
