parameter,value,interpreted_value
lr_log,-1.9711690121554302,0.0107
l1_l2_log,-2.731574733457691,0.001855
dropout_rate,0.21726886256268976,0.2173
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,135.0,135
hidden_size_2,117.0,117
hidden_size_3,89.0,89
hidden_size_4,63.0,63
use_batch_norm_num,1.0,TRUE
