parameter,value,interpreted_value
lr_log,-3.889443289092477,0.0001
l1_l2_log,-1.3230366353126595,0.047530
dropout_rate,0.5939293549285813,0.5939
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,0.0,0
hidden_size_3,38.0,38
hidden_size_4,195.0,195
use_batch_norm_num,1.0,TRUE
