feature,importance
hour_cos,0.2755256812764799
norm_MEDI,0.23271740683881256
norm_RH,0.22551392519443625
norm_PHO,0.07916683955022603
norm_LC,0.06113162662683421
norm_MC,0.04175944751024611
norm_SC,0.03359012304699194
Intensity,0.012512159477015635
hour_sin,0.002567897136587116
