feature,importance
MC,0.2497476818267836
PHO,0.0051953012749077114
hour_sin,0.00022428282063687485
MEDI,-0.009985842146947274
hour_cos,-0.0626537563868037
LC,-0.0973492574135985
SC,-0.10169999369204563
RH,-0.12243914576280686
