parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-3.632186134391789,0.000233
dropout_rate,0.00014933373936223292,0.0001
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,49.0,49
hidden_size_2,93.0,93
hidden_size_3,11.0,11
hidden_size_4,94.0,94
use_batch_norm_num,1.0,TRUE
