trial,auc,lr_log,l1_l2_log,dropout_rate,batch_size_idx,optimizer_idx,hidden_size_1,hidden_size_2,hidden_size_3,hidden_size_4,use_batch_norm_num
8,0.6039215686274509,-0.3,-3.862751819320251,0.17597632435778965,3,1,18,140,24,215,1
46,0.5908963585434173,-0.3,-2.663811534648274,0.03194789506484027,3,2,88,140,24,250,1
43,0.5813294548588667,-2.010915223217931,-3.8220072939109633,0.6643310233227215,2,1,18,139,22,27,0
1,0.578873087696617,-1.0527909486171376,-4.266260840535344,0.5457837001909386,2,1,33,118,85,37,1
7,0.5776987718164188,-0.3,-4.788372640806496,0.5767817392858129,2,2,8,129,24,0,1
16,0.5643395819866408,-2.9869129580804006,-1.0091746063503941,0.16439308221999502,0,0,8,213,101,196,0
49,0.5627666451195863,-0.3,-3.561461545427428,0.20165300521012516,0,0,139,203,25,160,1
9,0.561980176686059,-0.3,-3.2112686914562345,0.19415900554100762,3,0,25,233,51,256,1
34,0.5588450764921353,-1.8512846727911598,-4.055335374037544,0.08325141016229455,3,1,8,202,24,241,1
23,0.5581447963800905,-0.3,-4.206978362689911,0.19126224960936797,2,2,8,204,7,231,1
33,0.5543309631544926,-3.0596873339190678,-3.439742217669872,0.02756585793291676,3,0,128,136,28,31,1
17,0.5438806291747469,-0.3,-3.963496079935603,0.5618035141426267,3,2,249,248,231,185,1
10,0.5427494074552899,-0.3,-3.17177493908974,0.2632667282610923,0,0,8,94,177,256,1
19,0.5414889032536092,-3.3316510724380595,-2.997534781382212,0.022925773940802294,3,0,8,145,13,251,1
6,0.5392264598146952,-3.427026928261804,-3.3720476938840367,0.5081099723130555,1,1,36,139,96,71,1
29,0.5381921999569058,-0.3,-3.7608526295960996,0.18931921367393428,1,1,25,21,119,25,1
48,0.5361560008618832,-0.3,-3.962930233483812,0.6440936127208586,4,1,26,213,26,79,0
31,0.5302413273001508,-0.6146496041462504,-3.4670481802634585,0.32845922457943977,4,3,235,176,30,241,1
22,0.5294225382460677,-3.785734530231068,-2.9485063886649336,0.22317740244837395,3,2,71,138,166,205,1
15,0.5249946132299074,-3.2301353499940495,-2.208133923028005,0.1644496846982037,0,2,254,40,205,121,1
20,0.5220534367593189,-0.31434801707034454,-3.6479994659810826,0.16772349938749104,3,3,72,49,249,187,0
2,0.5212885154061625,-3.791277157599729,-2.1120049109327006,0.6569868963110252,0,3,161,157,2,6,1
30,0.5187782805429864,-2.631060892916265,-4.204633885069664,0.24642634569665348,3,2,8,230,252,229,1
42,0.5183904330963155,-0.6641900713405948,-3.8923628309668366,0.09941796937943954,3,2,18,140,92,230,1
32,0.5144365438483086,-3.1006727882901077,-2.3132108362192954,0.0,1,2,43,167,23,256,1
50,0.5136716224951519,-0.3,-3.4786068058138984,0.0,3,2,222,180,23,90,1
13,0.5107412195647489,-0.3,-4.4965843341822245,0.6377240420526031,2,1,19,27,0,119,1
41,0.5100840336134453,-2.796827039676127,-3.910722214596153,0.5538926523928294,1,3,19,139,202,223,1
38,0.5068088773971127,-2.90147639596054,-4.10595239408337,0.3883476572243111,1,2,19,176,26,228,1
28,0.5056992027580264,-0.3,-4.893388173848549,0.16837360222415876,0,0,8,77,0,200,1
25,0.5041262658909718,-2.0774014770879,-2.2302614551244657,0.16825656374907838,2,1,8,127,0,220,1
39,0.5040616246498599,-1.3121223916613962,-2.974350012962164,0.6950715630321744,2,2,222,240,187,7,1
14,0.5,-0.3,-1.5513970520544311,0.06693345254376756,3,0,42,156,34,200,0
4,0.5,-1.4828621072252144,-3.1980029921218276,0.009285472811906571,4,2,104,4,59,62,1
45,0.5,-0.3,-1.1743332259490145,0.014208384173029161,3,3,91,131,25,256,0
44,0.5,-0.628734747184426,-1.7169703704843275,0.4057473598125846,3,2,25,180,23,256,1
18,0.5,-1.2000836366690812,-2.6561928768275873,0.18671958999228042,3,2,8,192,146,167,0
11,0.5,-0.3,-4.020925066254724,0.06524348877429254,4,0,14,118,144,124,1
12,0.5,-1.8339814083041297,-1.53992668652926,0.6263142551526356,3,0,12,110,231,252,0
40,0.5,-0.5639589903293034,-3.895626487101766,0.17383928805244242,1,2,142,100,4,3,0
24,0.5,-0.3,-3.6456684764398153,0.1697219971505833,2,2,192,16,0,228,1
21,0.5,-0.3,-3.3926163939639213,0.005638991101095029,3,2,16,151,0,161,1
37,0.5,-0.3,-3.628187107212458,0.17552176056814908,3,2,8,25,15,96,1
36,0.5,-0.3,-4.052848353882265,0.30195390484225837,3,0,8,137,0,229,1
27,0.49882568411980177,-1.7833585253763586,-3.9813970818802153,0.3137419759712844,2,1,98,186,28,213,0
47,0.4924908424908425,-2.863698186923342,-1.629502109243984,0.1761551304403296,1,1,192,76,26,234,1
5,0.48989441930618405,-1.7430123662043022,-1.6672203530553418,0.12135525745544047,2,1,195,109,53,145,0
26,0.48988364576599874,-0.8275230994877631,-2.5791790452440444,0.5320814206848364,3,0,184,23,23,203,1
3,0.4897974574445163,-2.5205144046535546,-4.813337347145538,0.6816288631890215,1,0,161,98,252,119,1
35,0.4529950441715148,-4.0,-4.074359809693885,0.4538810181037373,3,0,8,138,21,119,1
