feature,importance
norm_MEDI,-0.005670473317532139
norm_RH,-0.011014149249443364
norm_LC,-0.016404510522157596
norm_MC,-0.01966171083818145
norm_SC,-0.02318106729871437
hour_sin,-0.03733031674208145
norm_PHO,-0.049213531566472755
hour_cos,-0.11166774402068519
