parameter,value,interpreted_value
lr_log,-0.807789970919012,0.1557
l1_l2_log,-4.872315606464767,0.000013
dropout_rate,0.39950647210252044,0.3995
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,30.0,30
hidden_size_2,194.0,194
hidden_size_3,0.0,0
hidden_size_4,171.0,171
use_batch_norm_num,0.0,FALSE
